Month,HOAD Remarks,Owned GST No,GSTIN of supplier,Trade/Legal name,Invoice number,Invoice type,Invoice Date,Invoice Value(₹),Place of supply,Supply Attract Reverse Charge,Taxable Value (₹),Integrated Tax(₹),Central Tax(₹),State/UT Tax(₹),Cess(₹),GSTR-1/IFF/GSTR-5 Period,GSTR-1/IFF/GSTR-5 Filing Date,ITC Availability,Reason,Applicable % of Tax Rate,Source,IRN,IRN Date,User Remark's
25-Jan,Carry Forward,07AADCA2325A1ZH,19AADCA2325A1ZC,HOUSE OF ANITA DONGRE LIMITED,240TO1011000704,Regular,30/01/2025,1444.8,Delhi,No,1290,154.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,19AADCA2325A1ZC,HOUSE OF ANITA DONGRE LIMITED,240TO1011000706,Regular,30/01/2025,2788.8,Delhi,No,2490,298.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,27AAACH2702H3ZY,HDFC BANK LIMITED,MAP2503135968160,Regular,31/01/2025,154400.65,Delhi,No,130848.01,23552.64,0,0,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,07AAFFH0038L1ZH,HIND SECURITIES SERVICES AND HOUSE KEEPING,262,Regular,2/11/2024,70818,Delhi,No,60015,0,5401.35,5401.35,0,Nov'24,1/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,07ADXPT8738N1Z5,M J ENTERPRISES,MJE/2425/1736,Regular,20/01/2025,10395,Delhi,No,9900,0,247.5,247.5,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,24AADCA2325A1ZL,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1296000661,Regular,4/1/2025,1220.8,Delhi,No,1090,130.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,24AADCA2325A1ZL,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1296000669,Regular,4/1/2025,12265.4,Delhi,No,11170,1095.4,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,24AADCA2325A1ZL,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1296000677,Regular,10/1/2025,95088,Delhi,No,84900,10188,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,24AADCA2325A1ZL,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1296000680,Regular,10/1/2025,30450,Delhi,No,29000,1450,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,24AADCA2325A1ZL,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1296000681,Regular,10/1/2025,11550,Delhi,No,11000,550,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,24AADCA2325A1ZL,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1296000687,Regular,13/01/2025,6272,Delhi,No,5600,672,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,24AADCA2325A1ZL,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1296000695,Regular,20/01/2025,16900.8,Delhi,No,15090,1810.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,24AADCA2325A1ZL,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1296000707,Regular,29/01/2025,1668.8,Delhi,No,1490,178.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,24AADCA2325A1ZL,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1296000709,Regular,31/01/2025,4244.8,Delhi,No,3790,454.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,07AAJPK4955D1ZO,KAPOOR AGENCIES,KA/2425/4838,Regular,27/01/2025,22656,Delhi,No,19200,0,1728,1728,0,Jan'25,7/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,36AADCA2325A1ZG,HOUSE OF ANITA DONGRE LIMITED,240TO1003000738,Regular,30/01/2025,6458.1,Delhi,No,6270,188.1,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,07AAACB0446L1ZU,BLUE DART EXPRESS LIMITED,2025107R00001095,Regular,31/01/2025,2885.53,Delhi,No,2445.37,0,220.08,220.08,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,07AAACB0446L1ZU,BLUE DART EXPRESS LIMITED,2025107R00001096,Regular,31/01/2025,86465.2,Delhi,No,73275.6,0,6594.8,6594.8,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,06AADCA2325A1ZJ,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1002000698,Regular,31/01/2025,2004.8,Delhi,No,1790,214.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,06AADCA2325A1ZJ,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1002000699,Regular,31/01/2025,3348.8,Delhi,No,2990,358.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,06AADCA2325A1ZJ,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1002000700,Regular,31/01/2025,7728,Delhi,No,6900,828,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,04AADCA2325A1ZN,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1005000537,Regular,30/01/2025,2080.6,Delhi,No,2020,60.6,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,04AADCA2325A1ZN,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1005000538,Regular,30/01/2025,5040,Delhi,No,4500,540,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,07AAACB2894G1ZP,Bharti Airtel Limited,HT2507I005822179,Regular,3/1/2025,1295.64,Delhi,No,1098,0,98.82,98.82,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,07AAACB2894G1ZP,Bharti Airtel Limited,HT2507I005826269,Regular,6/1/2025,1059.64,Delhi,No,898,0,80.82,80.82,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,07AAACB2894G1ZP,Bharti Airtel Limited,HT2507I005868933,Regular,27/01/2025,1059.64,Delhi,No,898,0,80.82,80.82,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,07AAACB2894G1ZP,Bharti Airtel Limited,HT2507I005869025,Regular,27/01/2025,705.64,Delhi,No,598,0,53.82,53.82,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,07AADCA2325A1ZH,07AAACB2894G1ZP,Bharti Airtel Limited,HT2507I005869507,Regular,27/01/2025,1885.64,Delhi,No,1598,0,143.82,143.82,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,24AADCA2325A1ZL,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1296000663,Regular,4/1/2025,3012.8,West Bengal,No,2690,322.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,24AADCA2325A1ZL,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1296000698,Regular,23/01/2025,934.5,West Bengal,No,890,44.5,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,24AADCA2325A1ZL,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1296000700,Regular,23/01/2025,3796.8,West Bengal,No,3390,406.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,24AADCA2325A1ZL,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1296000701,Regular,24/01/2025,2340.8,West Bengal,No,2090,250.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,24AADCA2325A1ZL,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1296000704,Regular,28/01/2025,2340.8,West Bengal,No,2090,250.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,19AAACB0446L1ZP,BLUE DART EXPRESS LIMITED,2025119R00004662,Regular,31/01/2025,2535.78,West Bengal,No,2148.96,0,193.41,193.41,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,19AAACB0446L1ZP,BLUE DART EXPRESS LIMITED,2025119R00004663,Regular,31/01/2025,15350.06,West Bengal,No,13008.52,0,1170.77,1170.77,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1029000279,Regular,3/1/2025,1575,West Bengal,No,1500,75,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1029000300,Regular,30/01/2025,5900,West Bengal,No,5000,900,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1289001290,Regular,11/1/2025,18200,West Bengal,No,17000,1200,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1289001308,Regular,19/01/2025,2116.8,West Bengal,No,1890,226.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1289001315,Regular,21/01/2025,2116.8,West Bengal,No,1890,226.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1289001323,Regular,23/01/2025,3796.8,West Bengal,No,3390,406.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1289001327,Regular,24/01/2025,3360,West Bengal,No,3000,360,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1289001335,Regular,26/01/2025,2016,West Bengal,No,1800,216,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,72068255,Regular,24/01/2025,46894.4,West Bengal,No,42370,4524.4,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,72068394,Regular,30/01/2025,59934.7,West Bengal,No,54390,5544.7,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,72068398,Regular,30/01/2025,12320,West Bengal,No,11000,1320,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,72068440,Regular,31/01/2025,8400,West Bengal,No,8000,400,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,24AVAPM3971F1ZQ,GIS PEST MANAGEMENT SERVICE,2024-25/503,Regular,21/12/2024,3433,West Bengal,No,2910,523.8,0,0,0,Dec'24,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,07AADCA2325A1ZH,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1010001218,Regular,30/01/2025,2950,West Bengal,No,2500,450,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,36AADCA2325A1ZG,HOUSE OF ANITA DONGRE LIMITED,240TO1003000737,Regular,29/01/2025,670.88,West Bengal,No,599,71.88,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,04AADCA2325A1ZN,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1005000539,Regular,30/01/2025,10395,West Bengal,No,9900,495,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,19AADCA2325A1ZC,27AAACH2702H3ZY,HDFC BANK LIMITED,MAP2503135179961,Regular,31/01/2025,44421.03,West Bengal,No,37644.94,6776.09,0,0,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,24AADCA2325A1ZL,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1004001627,Regular,30/01/2025,5140.8,Gujarat,No,4590,550.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,24AADCA2325A1ZL,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1289001266,Regular,5/1/2025,2900.8,Gujarat,No,2590,310.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,24AADCA2325A1ZL,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1289001278,Regular,9/1/2025,36400,Gujarat,No,32500,3900,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,24AADCA2325A1ZL,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1289001291,Regular,12/1/2025,2004.8,Gujarat,No,1790,214.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,24AADCA2325A1ZL,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1289001297,Regular,14/01/2025,20160,Gujarat,No,18000,2160,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,24AADCA2325A1ZL,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1289001304,Regular,17/01/2025,2950,Gujarat,No,2500,450,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,24AADCA2325A1ZL,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1289001325,Regular,24/01/2025,1341.76,Gujarat,No,1198,143.76,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,24AADCA2325A1ZL,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1289001328,Regular,24/01/2025,20720,Gujarat,No,18500,2220,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,24AADCA2325A1ZL,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1289001343,Regular,28/01/2025,1668.8,Gujarat,No,1490,178.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,24AADCA2325A1ZL,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1289001344,Regular,28/01/2025,21280,Gujarat,No,19000,2280,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,24AADCA2325A1ZL,27AADCA2325A1ZF,HOUSE OF ANITA DONGRE PRIVATE LIMITED,72068397,Regular,30/01/2025,79985.5,Gujarat,No,73550,6435.5,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,24AADCA2325A1ZL,07AADCA2325A1ZH,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1006000872,Regular,28/01/2025,2788.8,Gujarat,No,2490,298.8,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,24AADCA2325A1ZL,24AAACB0446L1ZY,BLUE DART EXPRESS LIMITED,2025124R00005445,Regular,31/01/2025,1415.49,Gujarat,No,1199.57,0,107.96,107.96,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,24AADCA2325A1ZL,24AAACB0446L1ZY,BLUE DART EXPRESS LIMITED,2025124R00005446,Regular,31/01/2025,5469.43,Gujarat,No,4635.11,0,417.16,417.16,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,24AADCA2325A1ZL,27AAACH2702H3ZY,HDFC BANK LIMITED,MAP2503135321059,Regular,31/01/2025,179167.79,Gujarat,No,151837.11,27330.68,0,0,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,24AADCA2325A1ZL,24AAACB2894G1ZT,BHARTI  AIRTEL LTD.,HF2524I000640039,Regular,6/1/2025,942.82,Gujarat,No,799,0,71.91,71.91,0,Jan'25,10/2/2025,Yes,,100%,E-Invoice,2f16d7464837098bcc22bc19491e30f51a9ab5b69f81842e2e319ff548fbb532,6/1/2025,
25-Jan,Carry Forward,24AADCA2325A1ZL,27AAHCC7390P1ZV,CHANNEL III INTERNET PRIVATE LIMITED,CH3IPL/24-25/173,Regular,22/01/2025,10620,Gujarat,No,9000,1620,0,0,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,24AADCA2325A1ZL,04AADCA2325A1ZN,HOUSE OF ANITA DONGRE PRIVATE LIMITED,240TO1005000534,Regular,28/01/2025,17920,Gujarat,No,16000,1920,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,09AAACO4007A1Z3,M/S ONE 97 COMMUNICATION LTD,8085096576,Regular,11/1/2025,2301,Maharashtra,No,1950,351,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,09AALCP4925F1Z6,PAYTM PAYMENTS SERVICES LIMITED,8444042055,Regular,31/01/2025,3030.85,Maharashtra,No,2568.52,462.33,0,0,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AHSPR6616A1Z4,MITESH DILIPKUMAR RAJANI,736,Regular,25/01/2025,531000,Maharashtra,No,450000,0,40500,40500,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,In Mar_25 Books,27AADCA2325A1ZF,27AABCZ4218R1ZP,ZVC INDIA PRIVATE LIMITED,INV288755903,Regular,13/01/2025,16236.72,Maharashtra,No,13759.94,0,1238.39,1238.39,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAAJT0025A1ZR,THAI AIRWAYS INTERNATIONAL PUBLIC COMPANY LIMITED,27P2501IV003398,Regular,18/01/2025,53466,Maharashtra,No,50920,0,1273,1273,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAAJT0025A1ZR,THAI AIRWAYS INTERNATIONAL PUBLIC COMPANY LIMITED,27P2501IV003399,Regular,18/01/2025,67683,Maharashtra,No,64460,0,1611.5,1611.5,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAAJT0025A1ZR,THAI AIRWAYS INTERNATIONAL PUBLIC COMPANY LIMITED,27P2501IV003400,Regular,18/01/2025,43155,Maharashtra,No,41100,0,1027.5,1027.5,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAAJT0025A1ZR,THAI AIRWAYS INTERNATIONAL PUBLIC COMPANY LIMITED,27P2501IV003401,Regular,18/01/2025,53004,Maharashtra,No,50480,0,1262,1262,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAAJT0025A1ZR,THAI AIRWAYS INTERNATIONAL PUBLIC COMPANY LIMITED,27P2501IV003402,Regular,18/01/2025,58506,Maharashtra,No,55720,0,1393,1393,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAACO7149M1ZZ,AZA FASHIONS PRIVATE LIMITED,MUM/1429,Regular,31/01/2025,6855,Maharashtra,No,5809,0,522.81,522.81,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAAPK9771E1ZL,TAGHOUSE INTERNATIONAL,TR/13/24-25,Regular,18/01/2025,263,Maharashtra,No,250,0,6.25,6.25,0,Jan'25,11/2/2025,Yes,,100%,E-Invoice,f2cc7d39ec2db2f36a756b3471f5ac81fadb0572d3b85aa8d73bee754b6617e9,18/01/2025,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAQFC1589A1ZE,COLOUR COMBINATION LLP,CC/24-25/424,Regular,12/1/2025,3340,Maharashtra,No,3181,0,79.53,79.53,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAQFC1589A1ZE,COLOUR COMBINATION LLP,CC/24-25/431,Regular,23/01/2025,5009,Maharashtra,No,4770,0,119.25,119.25,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAQFC1589A1ZE,COLOUR COMBINATION LLP,CC/24-25/434,Regular,24/01/2025,132,Maharashtra,No,126,0,3.15,3.15,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAQFC1589A1ZE,COLOUR COMBINATION LLP,CC/24-25/435,Regular,24/01/2025,12899,Maharashtra,No,12285,0,307.13,307.13,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAQFC1589A1ZE,COLOUR COMBINATION LLP,CC/24-25/436,Regular,25/01/2025,6851,Maharashtra,No,6525,0,163.13,163.13,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAQFC1589A1ZE,COLOUR COMBINATION LLP,CC/24-25/437,Regular,25/01/2025,5589,Maharashtra,No,5323,0,133.07,133.07,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAQFC1589A1ZE,COLOUR COMBINATION LLP,CC/24-25/438,Regular,25/01/2025,709,Maharashtra,No,675,0,16.88,16.88,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAQFC1589A1ZE,COLOUR COMBINATION LLP,CC/24-25/439,Regular,27/01/2025,2882,Maharashtra,No,2745,0,68.63,68.63,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAQFC1589A1ZE,COLOUR COMBINATION LLP,CC/24-25/440,Regular,27/01/2025,284,Maharashtra,No,270,0,6.75,6.75,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAQFC1589A1ZE,COLOUR COMBINATION LLP,CC/24-25/441,Regular,27/01/2025,17640,Maharashtra,No,16800,0,420,420,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAQFC1589A1ZE,COLOUR COMBINATION LLP,CC/24-25/442,Regular,30/01/2025,6009,Maharashtra,No,5733,0,143.33,143.33,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAQFC1589A1ZE,COLOUR COMBINATION LLP,CC/24-25/443,Regular,30/01/2025,1856,Maharashtra,No,1768,0,44.2,44.2,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAQFC1589A1ZE,COLOUR COMBINATION LLP,CC/24-25/444,Regular,30/01/2025,4111,Maharashtra,No,3915,0,97.88,97.88,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,05AAXFP4715E1Z2,PT TALENTS AND ENTERTAINMENT LLP,PT-2024-624,Regular,31/01/2025,295000,Maharashtra,No,250000,45000,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AANFB0812E1ZU,BVC BRINKS DIAMOND & JEWELLERY SERVICES LLP,MHA25ITXI0035958,Regular,21/01/2025,19868.84,Maharashtra,No,16838,0,1515.42,1515.42,0,Jan'25,11/2/2025,Yes,,100%,E-Invoice,ba9e7440305df0855fc692ac36aea15591320c012ccf296e4a22be0820d13eae,21/01/2025,
25-Jan,Carry Forward,27AADCA2325A1ZF,19AACCN6194P1ZM,AIR INDIA LIMITED,192512BP01AAD658,Regular,11/1/2025,6180,Maharashtra,No,4954,248,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AAZPI6383H1ZY,TINY PAWS,TP/SL/24-25/96,Regular,12/1/2025,17715,Maharashtra,No,15013.05,0,1351.17,1351.17,0,Jan'25,10/2/2025,Yes,,100%,,,,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AACCD8906F1ZO,DHAGA GHAR THREADS PRIVATE LIMITED,35570/D24,Regular,31/01/2025,819,Maharashtra,No,780,0,19.5,19.5,0,Jan'25,11/2/2025,Yes,,100%,E-Invoice,837a68fb168d357b17b33e5442112fe8f29b5edb08f1536504f8c3d06a0a8e67,31/01/2025,
25-Jan,Carry Forward,27AADCA2325A1ZF,27AACCD8906F1ZO,DHAGA GHAR THREADS PRIVATE LIMITED,35592/D24,Regular,31/01/2025,9214,Maharashtra,No,8775,0,219.38,219.38,0,Jan'25,11/2/2025,Yes,,100%,E-Invoice,35ee2e253e3431bbceeb4fc69aa60435a1a335d7606da277173f6375c484c4b1,31/01/2025,
25-Jan,Carry Forward,27AADCA2325A1ZF,29ABECS9580P1Z8,SNV AVIATION PRIVATE LIMITED,291BCUCWH0125001,Regular,2/1/2025,9002.55,Maharashtra,No,7731,386.55,0,0,0,Jan'25,11/2/2025,Yes,,100%,,,,
