Billing Document,Document Number,POS Invoice No.,Business Area,Posting Date,Document Type,Document Date,Assignment,G/L Account,Cleared/open items symbol,Item,Line item,Purchasing Document,Quantity,Posting Period,Posting Key,Amount in local currency,Local Currency,Tax code,Clearing Document,Reference,Account,Special G/L Ind.,Cost Center,Company Code,Discount Percent 2,Debit/Credit Ind.,Text,Customer,User name,Offsetting acct no.,Vendor,Year/month,Offsett.account type,Site,Account Type
,5100021689,,,2/26/2025,RE,2/20/2025,20250226,10065000,,0,3,,0.000,11,40,390.85,INR,0C,,2024-25/612,10065000,,,IN01,0.000,S,,,DHANSHREEB,501639,,2024/11,K,,S
,5100021699,,,2/26/2025,RE,2/26/2025,20250226,10065000,,0,3,,0.000,11,40,540.00,INR,0B,,0072068992,10065000,,,IN01,0.000,S,,,SAPAUTO,V-1350,,2024/11,K,,S
,5100021791,,,2/27/2025,RE,2/27/2025,20250227,10065000,,0,3,,0.000,11,40,"1,800.00",INR,0B,,0072068983,10065000,,,IN01,0.000,S,,,SAPAUTO,V-0887,,2024/11,K,,S
,5100021792,,,2/27/2025,RE,2/27/2025,20250227,10065000,,0,3,,0.000,11,40,540.00,INR,0B,,0072069038,10065000,,,IN01,0.000,S,,,SAPAUTO,V-1591,,2024/11,K,,S
,5100022043,,,2/28/2025,RE,2/28/2025,20250228,10065000,,0,3,,0.000,11,40,130.80,INR,0B,,0072069082,10065000,,,IN01,0.000,S,,,SAPAUTO,V-1350,,2024/11,K,,S
,5100022043,,,2/28/2025,RE,2/28/2025,20250228,10065000,,0,5,,0.000,11,40,178.80,INR,0B,,0072069082,10065000,,,IN01,0.000,S,,,SAPAUTO,V-1350,,2024/11,K,,S
,5100022043,,,2/28/2025,RE,2/28/2025,20250228,10065000,,0,7,,0.000,11,40,226.80,INR,0B,,0072069082,10065000,,,IN01,0.000,S,,,SAPAUTO,V-1350,,2024/11,K,,S
,5100022043,,,2/28/2025,RE,2/28/2025,20250228,10065000,,0,9,,0.000,11,40,130.80,INR,0B,,0072069082,10065000,,,IN01,0.000,S,,,SAPAUTO,V-1350,,2024/11,K,,S
,,,,,,,,,@5C\Qopen@,,,,,,,"68,794.46",INR,,,,10065000,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"68,794.46",INR,,,,10065000,,,,,,,,,,,,,,
,5100020130,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,3,,0.000,11,40,154.80,INR,0B,,0072068406,10065001,,,IN01,0.000,S,,,SAPAUTO,V-0887,,2024/11,K,,S
,5100020131,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,3,,0.000,11,40,214.80,INR,0B,,0072068456,10065001,,,IN01,0.000,S,,,SAPAUTO,V-1351,,2024/11,K,,S
,5100020132,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,3,,0.000,11,40,358.80,INR,0B,,0072068457,10065001,,,IN01,0.000,S,,,SAPAUTO,V-1351,,2024/11,K,,S
,5100020136,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,3,,0.000,11,40,298.80,INR,0B,,0072068408,10065001,,,IN01,0.000,S,,,SAPAUTO,V-0887,,2024/11,K,,S
,5100020137,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,3,,0.000,11,40,"1,188.00",INR,0B,,0072068405,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020138,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,3,,0.000,11,40,"1,020.00",INR,0B,,0072068431,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020138,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,5,,0.000,11,40,660.00,INR,0B,,0072068431,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020138,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,7,,0.000,11,40,600.00,INR,0B,,0072068431,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020138,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,9,,0.000,11,40,"5,940.00",INR,0B,,0072068431,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020139,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,3,,0.000,11,40,400.00,INR,0A,,0072068441,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,3,,0.000,11,40,"1,810.80",INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,5,,0.000,11,40,130.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,7,,0.000,11,40,310.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,9,,0.000,11,40,178.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,11,,0.000,11,40,178.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,13,,0.000,11,40,300.00,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,15,,0.000,11,40,178.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,17,,0.000,11,40,178.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,19,,0.000,11,40,300.00,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,21,,0.000,11,40,154.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,23,,0.000,11,40,720.00,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,25,,0.000,11,40,360.00,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,27,,0.000,11,40,357.60,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,29,,0.000,11,40,357.60,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,31,,0.000,11,40,357.60,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,33,,0.000,11,40,357.60,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,35,,0.000,11,40,178.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,37,,0.000,11,40,420.00,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,39,,0.000,11,40,300.00,INR,0A,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,41,,0.000,11,40,925.00,INR,0A,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,43,,0.000,11,40,600.00,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,45,,0.000,11,40,100.00,INR,0A,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,47,,0.000,11,40,600.00,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,49,,0.000,11,40,600.00,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,51,,0.000,11,40,214.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,53,,0.000,11,40,214.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,55,,0.000,11,40,214.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,57,,0.000,11,40,214.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,59,,0.000,11,40,226.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,61,,0.000,11,40,226.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,63,,0.000,11,40,"3,588.00",INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,65,,0.000,11,40,214.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,67,,0.000,11,40,214.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,69,,0.000,11,40,226.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,71,,0.000,11,40,226.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,73,,0.000,11,40,226.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,75,,0.000,11,40,828.00,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,77,,0.000,11,40,"1,620.00",INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,79,,0.000,11,40,166.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,81,,0.000,11,40,166.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,83,,0.000,11,40,166.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,85,,0.000,11,40,166.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,87,,0.000,11,40,430.80,INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020140,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,89,,0.000,11,40,"1,320.00",INR,0B,,0072068256,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020141,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,3,,0.000,11,40,600.00,INR,0B,,0072068403,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020142,,,2/1/2025,RE,2/1/2025,20250201,10065001,,0,3,,0.000,11,40,780.00,INR,0B,,0072068404,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020154,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,3,,0.000,11,40,60.60,INR,0I,,0072068424,10065001,,,IN01,0.000,S,,,SAPAUTO,V-1534,,2024/11,K,,S
,5100020155,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,3,,0.000,11,40,540.00,INR,0B,,0072068425,10065001,,,IN01,0.000,S,,,SAPAUTO,V-1534,,2024/11,K,,S
,5100020156,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,3,,0.000,11,40,900.00,INR,0B,,0072068443,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020156,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,5,,0.000,11,40,180.00,INR,0C,,0072068443,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020156,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,7,,0.000,11,40,63.00,INR,0C,,0072068443,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020156,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,9,,0.000,11,40,"1,500.00",INR,0B,,0072068443,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020157,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,3,,0.000,11,40,862.80,INR,0B,,0072068442,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020157,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,5,,0.000,11,40,366.00,INR,0B,,0072068442,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020157,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,7,,0.000,11,40,39.50,INR,0A,,0072068442,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020157,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,9,,0.000,11,40,44.50,INR,0A,,0072068442,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020157,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,11,,0.000,11,40,130.80,INR,0B,,0072068442,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020157,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,13,,0.000,11,40,130.80,INR,0B,,0072068442,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020157,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,15,,0.000,11,40,44.50,INR,0A,,0072068442,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020157,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,17,,0.000,11,40,262.80,INR,0B,,0072068442,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020158,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,3,,0.000,11,40,"2,388.00",INR,0B,,0072068445,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020159,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,3,,0.000,11,40,"2,926.80",INR,0B,,0072068461,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020160,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,3,,0.000,11,40,910.80,INR,0B,,0072068325,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020161,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,3,,0.000,11,40,540.00,INR,0B,,0072068444,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020162,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,3,,0.000,11,40,60.00,INR,0I,,0072068438,10065001,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100020162,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,5,,0.000,11,40,105.00,INR,0I,,0072068438,10065001,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100020162,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,7,,0.000,11,40,64.50,INR,0I,,0072068438,10065001,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100020162,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,9,,0.000,11,40,78.00,INR,0I,,0072068438,10065001,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100020162,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,11,,0.000,11,40,139.20,INR,0I,,0072068438,10065001,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100020162,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,13,,0.000,11,40,15.00,INR,0I,,0072068438,10065001,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100020162,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,15,,0.000,11,40,110.70,INR,0I,,0072068438,10065001,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100020162,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,17,,0.000,11,40,195.00,INR,0I,,0072068438,10065001,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100020162,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,19,,0.000,11,40,57.60,INR,0I,,0072068438,10065001,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100020162,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,21,,0.000,11,40,525.00,INR,0I,,0072068438,10065001,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100020162,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,23,,0.000,11,40,210.00,INR,0I,,0072068438,10065001,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100020162,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,25,,0.000,11,40,90.00,INR,0I,,0072068438,10065001,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100020162,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,27,,0.000,11,40,63.00,INR,0I,,0072068438,10065001,,,IN01,0.000,S,,,SAPAUTO,E710,,2024/11,K,,S
,5100020163,,,2/2/2025,RE,2/2/2025,20250202,10065001,,0,3,,0.000,11,40,262.80,INR,0B,,0072068460,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020253,,,2/3/2025,RE,2/3/2025,20250203,10065001,,0,3,,0.000,11,40,"2,040.00",INR,0B,,0072068447,10065001,,,IN01,0.000,S,,,SAPAUTO,E110,,2024/11,K,,S
,5100020366,,,2/4/2025,RE,2/4/2025,20250204,10065001,,0,3,,0.000,11,40,188.10,INR,0I,,0072068427,10065001,,,IN01,0.000,S,,,SAPAUTO,V-1542,,2024/11,K,,S
,5100020367,,,2/4/2025,RE,2/4/2025,20250204,10065001,,0,3,,0.000,11,40,48.00,INR,0I,,0072068470,10065001,,,IN01,0.000,S,,,SAPAUTO,V-1351,,2024/11,K,,S
,5100020374,,,2/4/2025,RE,2/4/2025,20250204,10065001,,0,3,,0.000,11,40,828.00,INR,0B,,0072068458,10065001,,,IN01,0.000,S,,,SAPAUTO,V-1351,,2024/11,K,,S
,5100020375,,,2/4/2025,RE,2/4/2025,20250204,10065001,,0,3,,0.000,11,40,454.80,INR,0B,,0072068459,10065001,,,IN01,0.000,S,,,SAPAUTO,V-1654,,2024/11,K,,S
,5100020550,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,3,,0.000,11,40,310.80,INR,0B,,0072068504,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,3,,0.000,11,40,"1,320.00",INR,0B,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,5,,0.000,11,40,7.50,INR,0A,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,7,,0.000,11,40,7.50,INR,0A,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,9,,0.000,11,40,30.00,INR,0A,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,11,,0.000,11,40,30.00,INR,0A,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,13,,0.000,11,40,30.00,INR,0A,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,15,,0.000,11,40,226.80,INR,0B,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,17,,0.000,11,40,"1,080.00",INR,0B,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,19,,0.000,11,40,"1,080.00",INR,0B,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,21,,0.000,11,40,"1,068.00",INR,0B,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,23,,0.000,11,40,598.80,INR,0B,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,25,,0.000,11,40,598.80,INR,0B,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,27,,0.000,11,40,598.80,INR,0B,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,29,,0.000,11,40,"1,320.00",INR,0B,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,31,,0.000,11,40,22.50,INR,0A,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,33,,0.000,11,40,30.00,INR,0A,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,35,,0.000,11,40,30.00,INR,0A,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,37,,0.000,11,40,30.00,INR,0A,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,39,,0.000,11,40,130.80,INR,0B,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,41,,0.000,11,40,261.60,INR,0B,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,43,,0.000,11,40,130.80,INR,0B,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,45,,0.000,11,40,261.60,INR,0B,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,47,,0.000,11,40,261.60,INR,0B,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,49,,0.000,11,40,226.80,INR,0B,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,51,,0.000,11,40,226.80,INR,0B,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,53,,0.000,11,40,226.80,INR,0B,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,55,,0.000,11,40,420.00,INR,0B,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,57,,0.000,11,40,178.80,INR,0B,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
,5100020551,,,2/6/2025,RE,2/6/2025,20250206,10065001,,0,59,,0.000,11,40,262.80,INR,0B,,0072068392,10065001,,,IN01,0.000,S,,,SAPAUTO,E111,,2024/11,K,,S
